Scientific name,Latitude,Longitude
,37.1766,-95.101
,37.2584,-95.1131
,36.2726,-95.1174
,37.4788,-95.1325
,37.4788,-95.1325
,36.2936,-95.162
,37.4788,-95.1872
,37.5519,-95.2418
,35.8053,-95.2622
,37.8151,-95.4422
,37.8151,-95.4422
,37.8121,-95.448
,38.0176,-95.5462
,38.0032,-95.5462
,38.1911,-95.7293
,38.1911,-95.7293
,39.539,-96.3541
,38.3688,-96.4751
,38.3688,-96.4751
,40.2833,-97.25
,40.2833,-97.25
,36.9295,94.9576
,35.7482,94.9506
,35.7482,94.9506
,35.8814,94.9421
,35.8814,94.9421
,35.912,94.9303
,35.9231,94.9237
,35.9231,94.9237
,35.7518,94.9205
,35.7518,94.9205
,35.7518,94.9205
,35.7518,94.9205
,35.8529,94.9156
,35.8529,94.9156
,35.8529,94.9156
,35.8529,94.9156
,36.0318,94.9111
,35.7271,94.8978
,35.7981,94.8915
,35.7981,94.8915
,35.7912,94.8523
,35.9215,94.8374
,36.0902,94.8346
,36.095,94.8298
,36.1045,94.7833
,36.1045,94.7833
,36.8017,94.7539
,36.7998,94.753
,36.6271,94.622
,37.0275,94.560555
,36.1008,94.5548
,36.1008,94.5548
,43.5114,92.3403
,43.2755,92.1637
,43.291,92.1402
,43.509445,92.105835
,43.300556,92.08278
,43.2932,92.0455
,38.985,85.88333
,39.18667,84.78361
,39.239445,84.29972
,39.300835,83.123055
,40.218887,81.896385
