Scientific name,Latitude,Longitude
,36.8757,-85.3444
,34.61861,-85.34695
,34.80305,-85.34695
,34.61861,-85.34695
,36.0903,-85.3481
,36.0903,-85.3481
,35.3949,-85.3518
,34.58472,-85.365
,35.33139,-85.39194
,35.7436,-85.3931
,35.782917,-85.4039
,35.78292,-85.4039
,35.78323,-85.40477
,35.783234,-85.40477
,35.78253,-85.40508
,35.78253,-85.40508
,34.39944,-85.40889
,33.76955,-85.42335
,33.76955,-85.42335
,35.8053,-85.4277
,34.34528,-85.45611
,37.3964,-85.4694
,33.84528,-85.46944
,37.1651,-85.4702
,37.1651,-85.4702
,34.46333,-85.47639
,33.3674,-85.4768
,34.39667,-85.48055
,34.39667,-85.48055
,34.39667,-85.48055
,34.39667,-85.48055
,34.3825,-85.49834
,36.485,-85.50158
,36.485,-85.5016
,37.2538,-85.50253
,37.2538,-85.50253
,34.9931,-85.5089
,34.9931,-85.5089
,35.1106,-85.52672
,35.111,-85.52672
,36.7857,-85.5405
,33.2256,-85.541
,33.78833,-85.54694
,33.78833,-85.54694
,36.4942,-85.55057
,36.4942,-85.55057
,33.77056,-85.55556
,33.77056,-85.55556
,34.65528,-85.56084
,35.750668,-85.5647
,35.75067,-85.5647
,37.3522,-85.5667
,37.3522,-85.5667
,33.75306,-85.57333
,35.10528,-85.57694
,35.70197,-85.57853
,35.701965,-85.57853
,34.63111,-85.57972
,35.71007,-85.58107
,35.710068,-85.58107
,37.26583,-85.5825
,35.73389,-85.59278
,33.725,-85.60111
,33.7256,-85.605
,33.7256,-85.605
,33.7256,-85.605
,33.7256,-85.605
,37.39083,-85.61028
,34.0625,-85.61195
,33.71338,-85.61825
,33.713383,-85.61825
,36.3632,-85.6195
,37.2435,-85.6295
,37.10028,-85.63416
,33.82195,-85.6375
,33.24306,-85.64306
,37.4325,-85.64694
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.73833,-85.6575
,33.78944,-85.66028
,33.78944,-85.66028
,33.78944,-85.66028
,33.747467,-85.667625
,36.599445,-85.66889
,33.74389,-85.66972
,33.74389,-85.66972
,33.74389,-85.66972
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.73056,-85.67973
,33.21917,-85.68111
,37.218887,-85.681946
,35.64444,-85.68833
,35.521,-85.689
,35.5208,-85.6894
,33.78111,-85.69139
,33.05528,-85.695
,33.05528,-85.695
,33.05528,-85.695
,33.05528,-85.695
,33.05528,-85.695
,33.05528,-85.695
,33.21,-85.69917
,37.584,-85.7001
,33.21917,-85.715
,33.21806,-85.72334
,33.62361,-85.72611
,33.62361,-85.72611
,36.80695,-85.73473
,33.20945,-85.73917
,36.74528,-85.745
,32.98694,-85.75306
,33.5892,-85.7537
,35.7983,-85.76567
,35.798,-85.76567
,34.43833,-85.76694
,34.43833,-85.76694
,37.3194,-85.7708
,37.3194,-85.7708
,36.59833,-85.77556
,36.5865,-85.7774
,35.72,-85.78
,35.7242,-85.7839
,35.7242,-85.7839
,35.8169,-85.7906
,36.154366,-85.7942
,36.15437,-85.7942
,36.14,-85.8021
,37.2867,-85.808
,35.73015,-85.813965
,35.73015,-85.81397
,35.62843,-85.82093
,35.628433,-85.82093
,37.01611,-85.82528
,35.72418,-85.83272
,35.724182,-85.83272
,35.534218,-85.83362
,35.53422,-85.83362
,36.88667,-85.8475
,35.5761,-85.8504
,32.98833,-85.85306
,35.53645,-85.8574
,35.53645,-85.8574
,37.5651,-85.8672
,37.5651,-85.8672
,37.5651,-85.8679
,37.5651,-85.8679
,35.29667,-85.86972
,36.3115,-85.8767
,37.2683,-85.8857
,37.2683,-85.8857
,37.2689,-85.8858
,37.2689,-85.8858
,36.605835,-85.89
,38.976944,-85.901665
,35.065968,-85.91773
,35.06597,-85.91773
,36.80472,-85.91805
,36.80472,-85.91805
,33.59611,-85.92333
,33.59611,-85.92333
,35.9777,-85.9253
,32.63556,-85.92834
,35.993,-85.9292
,35.9433,-85.9296
,32.64889,-85.9475
,32.64889,-85.9475
,32.64889,-85.9475
,32.64889,-85.9475
,32.64889,-85.9475
,32.64889,-85.9475
,36.0635,-85.94808
,36.0635,-85.9481
,35.69767,-85.95593
,35.697666,-85.95593
,36.69417,-85.95639
,36.1802,-85.9702
,32.68778,-85.97111
,32.68778,-85.97111
,32.68778,-85.97111
,35.4175,-85.9865
,35.5,-86
,35.5,-86
,33.512184,-86.0208
,33.51218,-86.0208
,33.47,-86.0325
,35.8322,-86.0358
,33.54445,-86.04139
,33.54417,-86.04139
,33.54417,-86.04139
,33.5375,-86.04166
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,33.53417,-86.04195
,36.3682,-86.0489
,33.24556,-86.05556
,37.33545,-86.056915
,37.33545,-86.05692
,33.69083,-86.07027
,33.69083,-86.07027
,35.9771,-86.0708
,36.87389,-86.07584
,33.72167,-86.07806
,36.7115,-86.0823
,36.2018,-86.0854
,35.91,-86.1
,36.4143,-86.101
,33.70528,-86.10278
,37.28,-86.1181
,37.28,-86.1181
,37.28,-86.1181
,37.28,-86.1181
,34.03444,-86.11964
,37.958,-86.1219
,37.346,-86.1239
,36.77528,-86.17445
,35.2875,-86.1884
,35.2875,-86.1884
,37.57595,-86.216
,37.57595,-86.216
,35.9513,-86.21885
,35.9513,-86.21885
,32.47194,-86.22889
,36.7028,-86.2475
,36.7028,-86.2475
,36.7023,-86.2477
,36.70222,-86.24778
,36.70222,-86.24778
,36.7039,-86.2478
,36.7039,-86.2478
,33.5,-86.25
,33.5,-86.25
,33.10194,-86.25027
,37.6102,-86.2593
,36.6944,-86.2597
,36.6944,-86.2597
,34.62503,-86.26658
,34.625034,-86.26659
,36.96611,-86.2675
,33.77806,-86.28028
,35.9277,-86.2898
,36.744446,-86.291115
,35.44227,-86.30173
,35.44227,-86.301735
,33.87861,-86.30417
,35.12115,-86.30563
,35.12115,-86.30563
,35.12107,-86.3058
,35.121067,-86.3058
,36.4769,-86.3139
,36.4769,-86.3139
,36.78333,-86.31416
,35.4475,-86.32917
,36.82722,-86.33139
,35.9427,-86.3773
,35.942127,-86.37741
,35.941387,-86.37778
,35.9417,-86.3778
,35.9417,-86.3778
,35.46972,-86.37805
,35.94139,-86.37833
,35.94139,-86.37833
,35.46861,-86.37945
,35.967777,-86.38084
,36.81833,-86.39445
,34.917866,-86.40262
,34.91787,-86.40262
,33.98611,-86.4425
,35.7225,-86.44527
,35.04313,-86.44722
,35.043133,-86.44722
,36.75444,-86.4475
,36.5785,-86.4581
,35.475277,-86.459724
,35.94,-86.4653
,35.475277,-86.46667
,35.13361,-86.48556
,33.2552,-86.488
,35.483,-86.5
,35.483,-86.5
,35.564335,-86.51648
,35.56433,-86.51648
,35.55227,-86.5345
,35.552265,-86.5345
,33.54833,-86.54417
,35.15972,-86.55778
,35.15944,-86.55833
,35.92,-86.56
,33.54,-86.56028
,33.54,-86.56028
,33.87611,-86.56861
,33.87611,-86.56861
,35.14222,-86.56944
,37.0533,-86.5961
,37.0533,-86.5961
,33.92,-86.6075
,33.7708,-86.6306
,33.7708,-86.6306
,33.77,-86.63084
,33.77,-86.63084
,33.67472,-86.63333
,33.6888,-86.65429
,33.6994,-86.6728
,33.6994,-86.6728
,33.68083,-86.67555
,33.69972,-86.67555
,33.69972,-86.67555
,33.69957,-86.67623
,33.68195,-86.68222
,33.68195,-86.68222
,33.68195,-86.68222
,33.79361,-86.68611
,33.69917,-86.68667
,33.69917,-86.68667
,33.7931,-86.6867
,33.69667,-86.68694
,33.69667,-86.68694
,33.69667,-86.68694
,33.793,-86.687
,36.6595,-86.6902
,36.6595,-86.6902
,33.7022,-86.6908
,33.7022,-86.6908
,33.7022,-86.6908
,33.7022,-86.6908
,35.58855,-86.6989
,35.58855,-86.699
,35.83167,-86.69945
,36.9711,-86.7
,36.9711,-86.7
,36.4703,-86.7143
,36.6808,-86.7292
,36.6808,-86.7292
,33.35972,-86.73556
,36.89528,-86.73556
,33.60028,-86.75611
,35.50452,-86.768
,35.504517,-86.768
,36.9042,-86.7683
,36.9042,-86.7683
,33.33306,-86.78
,33.33306,-86.78
,36.67,-86.7875
,36.67,-86.7875
,35.05,-86.8
,33.92528,-86.80639
,33.92389,-86.80722
,34.69056,-86.83056
,33.12361,-86.84444
,36.7036,-86.8478
,36.7036,-86.8478
,35.64293,-86.85458
,35.642933,-86.85458
,35.53,-86.86
,32.74722,-86.8625
,33.08667,-86.87305
,33.28472,-86.8825
,33.28444,-86.88277
,33.28444,-86.88277
,33.28444,-86.88277
,33.28444,-86.88277
,33.28444,-86.88277
,33.28444,-86.88277
,34.7885,-86.8919
,34.7885,-86.892
,36.6671,-86.8971
,36.6671,-86.8971
,33.043,-86.9062
,34.73032,-86.90948
,34.730316,-86.909485
,36.6782,-86.9321
,36.6782,-86.9321
,35.045277,-86.950554
,32.97222,-86.95889
,36.7556,-86.9653
,36.7556,-86.9653
,36.6714,-86.9658
,36.6714,-86.9658
,32.97667,-86.97945
,36.8144,-86.987
,35.71722,-86.99555
,35.71722,-86.99555
,35.71722,-86.99555
,35.71722,-86.99555
,35.71722,-86.99555
,35.71722,-86.99555
,35.71722,-86.99555
,35.717575,-86.99571
,35.717575,-86.99571
,35.717575,-86.99571
,33.33445,-86.99639
,33.00778,-87.00389
,33.00778,-87.00389
,33.3475,-87.02167
,33.3475,-87.02167
,33.0575,-87.02361
,36.00917,-87.02805
,38.974983,-87.06198
,38.97498,-87.06198
,33.01889,-87.07806
,33.01889,-87.07806
,33.01889,-87.07806
,33.01889,-87.07806
,33.01889,-87.07806
,32.31611,-87.09333
,33.01,-87.105
,33.03932,-87.12272
,33.03972,-87.12444
,33.03972,-87.12444
,33.03972,-87.12444
,33.03972,-87.12444
,32.90556,-87.13
,35.403057,-87.130554
,35.403057,-87.130554
,36.085278,-87.131386
,34.76315,-87.13205
,34.76315,-87.13205
,32.95917,-87.13972
,32.95917,-87.13972
,32.95917,-87.13972
,32.938057,-87.144165
,33.01305,-87.15056
,33.01305,-87.15056
,35.50345,-87.2316
,35.50345,-87.23164
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,35.4875,-87.23583
,34.48777,-87.2366
,35.09778,-87.28194
,36.14305,-87.28694
,35.526134,-87.29585
,35.52613,-87.29585
,36.7467,-87.3026
,36.7683,-87.3333
,36.7683,-87.3333
,35.887,-87.345
,35.8928,-87.35
,31.56194,-87.35056
,35.8929,-87.3506
,36.6686,-87.3553
,36.6686,-87.3553
,36.6436,-87.3585
,36.6436,-87.3585
,35.36389,-87.36806
,36.6516,-87.3777
,35.375607,-87.377846
,35.56167,-87.38583
,35.56722,-87.41556
,34.875,-87.4325
,35.995,-87.43945
,35.91797,-87.45602
,35.91797,-87.45602
,35.21222,-87.48028
,35.21222,-87.48028
,35.10589,-87.49749
,35.6817,-87.5025
,35.10818,-87.503
,35.10818,-87.50302
,35.10833,-87.50333
,35.10833,-87.50333
,35.10833,-87.50333
,35.108612,-87.503426
,35.108612,-87.503426
,35.415,-87.51028
,35.463,-87.5347
,35.455276,-87.53972
,36.225,-87.54333
,34.8367,-87.5569
,34.8367,-87.5569
,35.44917,-87.56889
,35.02074,-87.57733
,35.02074,-87.57733
,35.024265,-87.57882
,35.04583,-87.5925
,35.04583,-87.5925
,35.04583,-87.5925
,35.04583,-87.5925
,35.04583,-87.5925
,35.04583,-87.5925
,34.95361,-87.59333
,34.946945,-87.59583
,34.980278,-87.59639
,34.98583,-87.61555
,34.9819,-87.6158
,31.24417,-87.61611
,35.18778,-87.6175
,35.18778,-87.6175
,35.18778,-87.6175
,35.23474,-87.624405
,35.24618,-87.62866
,34.9917,-87.6347
,34.9917,-87.6347
,35.0623,-87.6378
,35.18639,-87.64027
,35.18639,-87.64027
,35.24778,-87.64027
,35.18639,-87.64027
,35.36487,-87.64533
,35.36487,-87.64533
,35.33023,-87.65828
,35.330235,-87.65828
,35.33055,-87.65833
,35.33055,-87.65833
,35.33055,-87.65833
,35.33055,-87.65833
,35.33055,-87.65833
,35.33055,-87.65833
,35.330494,-87.658394
,35.330654,-87.65844
,34.84972,-87.66055
,34.84972,-87.66055
,35.34306,-87.66139
,35.75,-87.666664
,35.75,-87.666664
,35.04167,-87.6875
,31.76694,-87.6925
,34.94944,-87.69473
,34.90861,-87.70417
,34.90861,-87.70417
,35.67611,-87.71056
,34.88222,-87.72083
,36.20917,-87.72583
,34.46472,-87.75333
,35.628,-87.75335
,35.6281,-87.75335
,34.9425,-87.7578
,31.38667,-87.76195
,31.38667,-87.76195
,31.38667,-87.76195
,31.38667,-87.76195
,34.94222,-87.76361
,35.31389,-87.76611
,34.9025,-87.77
,34.9025,-87.77
,36.0649,-87.781
,35.97055,-87.78167
,34.90528,-87.78917
,34.90528,-87.78917
,34.90528,-87.78917
,36.9514,-87.7967
,36.9514,-87.7967
,34.9458,-87.8
,34.9458,-87.8
,35.63389,-87.80389
,35.63389,-87.80389
,34.92056,-87.81194
,35.9775,-87.8225
,35.4987,-87.8275
,35.49448,-87.8326
,35.494484,-87.8326
,36.75,-87.833
,36.75,-87.833
,34.38307,-87.83613
,34.383068,-87.836136
,31.5725,-87.84222
,36.9139,-87.8439
,36.9139,-87.8439
,36.9139,-87.8439
,36.9139,-87.8439
,35.46585,-87.84745
,35.46585,-87.84745
,35.46528,-87.8475
,35.46528,-87.8475
,35.45861,-87.85083
,35.98944,-87.85389
,35.98861,-87.85833
,34.40111,-87.87334
,34.4747,-87.8839
,34.8857,-87.90775
,34.8857,-87.90775
,35.420715,-87.91067
,35.42072,-87.91067
,35.5235,-87.92603
,35.5235,-87.92603
,35.523666,-87.92615
,36.7453,-87.9332
,35.683765,-87.94508
,35.68377,-87.94508
,35.72833,-88.11639
,34.82695,-88.13889
,34.52417,-88.18445
,34.56528,-88.19055
,35.44333,-88.19889
,34.60028,-88.20444
,37.51993,-88.32512
,37.51993,-88.32512
,37.5331,-88.3264
,37.5331,-88.3264
,36.8941,-88.4035
,37.0159,-88.4035
,37.530277,-89.149445
,37.411667,-89.16417
,37.41938,-89.16925
,37.419384,-89.16925
,37.5708,-89.3972
,33.38917,-89.66222
,42.9976,-89.8877
,37.05712,-90.023
,37.057117,-90.0231
,38.0051,-90.1998
,36.9063,-90.4812
,37.21806,-90.53222
,37.21806,-90.53222
,36.97222,-90.59666
,37.0079,-90.6551
,37.0017,-90.6583
,37.001667,-90.65833
,37.0484,-90.68
,37.1494,-90.7002
,37.40917,-90.72889
,37.32281,-90.7641
,36.4875,-90.77
,36.46167,-90.77361
,37.4369,-90.8232
,37.4369,-90.8232
,36.6175,-90.83945
,36.6175,-90.83945
,36.61795,-90.83981
,36.61795,-90.83982
,36.6425,-90.8425
,36.29861,-90.85833
,38.8537,-90.9027
,36.9485,-90.9896
,36.99111,-91.01472
,37.03153,-91.03668
,37.031532,-91.03668
,33.883,-91.068
,36.39056,-91.10667
,37.1856,-91.1789
,37.1856,-91.1789
,36.55,-91.19305
,36.7617,-91.2601
,36.20083,-91.30389
,37.155,-91.35833
,37.1465,-91.3794
,37.1465,-91.3794
,36.0122,-91.3983
,36.01222,-91.39833
,37.2849,-91.4069
,37.3029,-91.412
,37.6371,-91.4125
,37.3028,-91.4157
,36.13694,-91.46028
,35.64333,-91.48833
,36.01389,-91.49
,36.4944,-91.5358
,37.3756,-91.5521
,35.74917,-91.558334
,36.099724,-91.57806
,35.8474,-91.6242
,35.9039,-91.6357
,35.7575,-91.63722
,35.7575,-91.63722
,35.76083,-91.64861
,37.0769,-91.7324
,37.24907,-91.813416
,38.14667,-91.88194
,37.91972,-91.97556
,37.3172,-92.0046
,37.5661,-92.0267
,37.55194,-92.035
,37.66528,-92.05
,37.14028,-92.07917
,36.9059,-92.1054
,35.94722,-92.11139
,35.94722,-92.11139
,35.94722,-92.11139
,36.81083,-92.14889
,36.81083,-92.14889
,36.81083,-92.14889
,36.81083,-92.14889
,36.7598,-92.1533
,36.75418,-92.1535
,36.754185,-92.1535
,36.75,-92.15722
,36.75,-92.15722
,36.75,-92.15722
,36.9896,-92.1716
,37.84222,-92.19695
,35.904617,-92.22286
,36.24778,-92.23805
,36.244682,-92.25067
,37.87861,-92.255
,36.21222,-92.28722
,37.6283,-92.3286
,37.6283,-92.3286
,36.17806,-92.42583
,36.17608,-92.42583
,36.17806,-92.42583
,36.17806,-92.42583
,36.16945,-92.42861
,36.16861,-92.43222
,36.16861,-92.43222
,36.1675,-92.43361
,36.16611,-92.43667
,36.16778,-92.44194
,36.16472,-92.44222
,36.16972,-92.4475
,36.16972,-92.4475
,36.16972,-92.4475
,37.6334,-92.4534
,36.24139,-92.46694
,36.24139,-92.46694
,36.205,-92.47528
,35.9788,-92.4816
,39.9786,-92.4816
,39.9786,-92.4816
,37.9777,-92.505
,37.9982,-92.514
,36.12722,-92.545
,36.12722,-92.545
,37.0267,-92.5953
,36.905,-92.6361
,37.0046,-92.7081
,37.990986,-92.798004
,37.73806,-92.86028
,37.2467,-92.8799
,35.9033,-92.8993
,35.9033,-92.8993
,35.9033,-92.8993
,35.9033,-92.8993
,35.9033,-92.8993
,37.51972,-92.98306
,37.6348,-93.0277
,37.1923,-93.1283
,37.0457,-93.1336
,36.06055,-93.1375
,36.06055,-93.1375
,36.06055,-93.1375
,36.003334,-93.187225
,36.003334,-93.187225
,35.9987,-93.1893
,36.9855,-93.2952
,36.02306,-93.35472
,36.02306,-93.35472
,36.02306,-93.35472
,36.02306,-93.35472
,36.9661,-93.3641
,35.867,-93.367
,35.867,-93.367
,35.867,-93.367
,35.867,-93.367
,35.867,-93.367
,35.867,-93.367
,36.9325,-93.38917
,36.9325,-93.38917
,37.0503,-93.3918
,36.9311,-93.4972
,36.9014,-93.5726
,36.13667,-93.58167
,36.13667,-93.58167
,37.9841,-93.6144
,36.31583,-93.66389
,36.7695,-93.676
,37.18972,-93.68584
,36.8136,-93.6909
,35.9581,-93.696
,36.15028,-93.7375
,37.4204,-93.7583
,37.4347,-93.782
,36.8188,-93.7875
,36.46528,-93.81583
,36.46528,-93.81583
,36.12556,-93.82806
,36.4425,-93.8375
,36.20195,-93.85667
,36.6826,-93.8604
,36.040554,-93.894165
,36.2278,-93.9014
,37.1365,-93.9486
,37.1365,-93.9486
,36.045,-93.96694
,36.10695,-94.00555
,36.10695,-94.00555
,36.35167,-94.01389
,36.16945,-94.01833
,36.16945,-94.01833
,36.41667,-94.06861
,36.42,-94.1196
,36.5423,-94.128
,36.1277,-94.1657
,35.99556,-94.18639
,36.1346,-94.2025
,36.4179,-94.2227
,36.26167,-94.23
,36.7933,-94.2435
,36.7933,-94.2435
,36.793304,-94.24351
,36.101913,-94.29302
,36.10466,-94.333275
,36.1962,-94.3377
,36.1025,-94.34417
,36.110554,-94.34468
,36.560276,-94.42389
,36.1754,-94.4462
,36.3968,-94.4471
,36.39639,-94.44722
,36.62389,-94.59028
,36.21639,-94.60416
,36.21639,-94.60416
,36.21417,-94.61444
,36.21417,-94.61444
,36.21417,-94.61444
,37.0336,-94.6174
,35.9193,-94.6193
,36.3309,-94.624
,36.21861,-94.63834
,36.21861,-94.63834
,36.21861,-94.63834
,36.21861,-94.63834
,36.21861,-94.63834
,37.0405,-94.6406
,34.042,-94.643
,34.042,-94.643
,34.042,-94.643
,34.042,-94.643
,34.042,-94.643
,35.8379,-94.6531
,35.9825,-94.6638
,36.9836,-94.6918
,36.768,-94.692
,36.768,-94.692
,35.955,-94.6963
,36.7624,-94.7016
,36.1867,-94.707
,36.9015,-94.7072
,36.18667,-94.70972
,36.1305,-94.7962
,36.1217,-94.806
,36.644,-94.8143
,35.9586,-94.8144
,36.3521,-94.8214
,36.0957,-94.8291
,36.0957,-94.8291
,36.0957,-94.8291
,36.0957,-94.8291
,36.0957,-94.8291
,35.9216,-94.8374
,36.2988,-94.8851
,35.925835,-94.9225
,35.9167,-94.9667
,36.2702,-95.1009
,36.2726,-95.1174
,36.165,-95.1579
,36.1649,-95.158
,36.148,-95.158
,36.148,-95.158
,36.1483,-95.1583
,36.1483,-95.1583
,36.1483,-95.1583
,36.2,-95.1667
