Scientific name,Genus,Species,Latitude,Longitude
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1553,-81.9153
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1553,-81.9153
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1511,-81.9253
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1511,-81.9253
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1389,-81.9339
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1389,-81.9339
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1358,-81.9458
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1361,-81.9458
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1361,-81.9458
Erimystax_x_punctatus,Erimystax,x_punctatus,40.1358,-81.9458
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3267,-81.9475
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3267,-81.9475
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3267,-81.9475
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3267,-81.9475
Erimystax_x_punctatus,Erimystax,x_punctatus,39.9411,-82.0133
Erimystax_x_punctatus,Erimystax,x_punctatus,39.9411,-82.0133
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3333,-82.0417
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3333,-82.0417
Erimystax_x_punctatus,Erimystax,x_punctatus,40.9689,-82.0561
Erimystax_x_punctatus,Erimystax,x_punctatus,40.9689,-82.0561
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3653,-82.1572
Erimystax_x_punctatus,Erimystax,x_punctatus,40.3653,-82.1572
Erimystax_x_punctatus,Erimystax,x_punctatus,40.4075,-82.1864
Erimystax_x_punctatus,Erimystax,x_punctatus,40.4075,-82.1864
Erimystax_x_punctatus,Erimystax,x_punctatus,40.4678,-82.1964
Erimystax_x_punctatus,Erimystax,x_punctatus,40.4678,-82.1964
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2603,-82.7647
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2603,-82.7647
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2564,-82.7689
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2564,-82.7689
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2075,-82.8625
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2075,-82.8625
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2183,-82.8732
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2183,-82.8732
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1381,-82.8911
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1381,-82.8911
Erimystax_x_punctatus,Erimystax,x_punctatus,38.1406,-82.9006
Erimystax_x_punctatus,Erimystax,x_punctatus,38.1406,-82.9006
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1417,-82.9014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8881,-82.9047
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8881,-82.9047
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8819,-82.9092
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8819,-82.9092
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3068,-82.9195
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3068,-82.9195
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2857,-82.9283
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2857,-82.9283
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3,-82.9303
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3,-82.9303
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2992,-82.9315
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2992,-82.9315
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2844,-82.935
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2844,-82.935
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2844,-82.935
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2844,-82.935
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2939,-82.9353
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2939,-82.9353
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6,-82.95
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6,-82.95
Erimystax_x_punctatus,Erimystax,x_punctatus,39.305,-82.9517
Erimystax_x_punctatus,Erimystax,x_punctatus,39.305,-82.9517
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5989,-82.9542
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5989,-82.9542
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6045,-82.9552
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6045,-82.9552
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5978,-82.9556
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5978,-82.9556
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6039,-82.9561
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6042,-82.9561
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6039,-82.9561
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6042,-82.9561
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5975,-82.9583
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5975,-82.9583
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6281,-82.9613
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6281,-82.9613
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6317,-82.9617
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6317,-82.9617
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6328,-82.9618
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6328,-82.9618
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6111,-82.9639
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6111,-82.9639
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3186,-82.9654
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3186,-82.9654
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6426,-82.9702
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6426,-82.9702
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5875,-82.9708
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5875,-82.9708
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5896,-82.9716
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5896,-82.9716
Erimystax_x_punctatus,Erimystax,x_punctatus,39.32,-82.9789
Erimystax_x_punctatus,Erimystax,x_punctatus,39.32,-82.9789
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5039,-82.9833
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5039,-82.9833
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5039,-82.9833
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5039,-82.9833
Erimystax_x_punctatus,Erimystax,x_punctatus,39.35,-82.986
Erimystax_x_punctatus,Erimystax,x_punctatus,39.35,-82.986
Erimystax_x_punctatus,Erimystax,x_punctatus,39.681,-82.987
Erimystax_x_punctatus,Erimystax,x_punctatus,39.681,-82.987
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3083,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3083,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3145,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3083,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3083,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3145,-82.9872
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6708,-82.9892
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6708,-82.9892
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3103,-82.9903
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3103,-82.9903
Erimystax_x_punctatus,Erimystax,x_punctatus,38.7842,-82.9914
Erimystax_x_punctatus,Erimystax,x_punctatus,38.7842,-82.9914
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7622,-82.9964
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7622,-82.9964
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8508,-82.9967
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8508,-82.9967
Erimystax_x_punctatus,Erimystax,x_punctatus,38.7596,-82.9995
Erimystax_x_punctatus,Erimystax,x_punctatus,38.7596,-82.9995
Erimystax_x_punctatus,Erimystax,x_punctatus,39.4417,-83
Erimystax_x_punctatus,Erimystax,x_punctatus,39.4264,-83
Erimystax_x_punctatus,Erimystax,x_punctatus,39.4417,-83
Erimystax_x_punctatus,Erimystax,x_punctatus,39.4264,-83
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6942,-83.0006
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6942,-83.0006
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7592,-83.0014
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7592,-83.0014
