Scientific name,Latitude,Longitude
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.836945,-94.655556
Eurycea_lucifuga,35.836945,-94.655556
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.721367,-94.65198
Eurycea_lucifuga,35.983093,-94.93394
Eurycea_lucifuga,35.6913,-93.6094
Eurycea_lucifuga,35.7667,-91.8517
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.875,-91.77361
Eurycea_lucifuga,35.8728,-91.7739
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.782223,-86.53667
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.782223,-86.53667
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.369446,-86.51722
Eurycea_lucifuga,35.369446,-86.51722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.369446,-86.51722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.369446,-86.51722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.93861,-86.30722
Eurycea_lucifuga,35.0311,-85.9656
Eurycea_lucifuga,35.0311,-85.9656
Eurycea_lucifuga,35.94611,-83.87444
Eurycea_lucifuga,35.94611,-83.87444
Eurycea_lucifuga,35.951946,-83.867775
Eurycea_lucifuga,35.951946,-83.867775
Eurycea_lucifuga,35.64021,-94.81532
Eurycea_lucifuga,35.70761,-94.82301
Eurycea_lucifuga,35.64021,-94.81532
Eurycea_lucifuga,35.70019,-94.82942
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.199974,-95.16658
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.160458,-95.14598
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.380745,-95.04821
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.38135,-95.04799
Eurycea_lucifuga,36.380745,-95.04821
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.38135,-95.04799
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.160458,-95.14598
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.199974,-95.16658
Eurycea_lucifuga,36.380745,-95.04821
Eurycea_lucifuga,36.137524,-95.168724
Eurycea_lucifuga,36.380745,-95.04821
Eurycea_lucifuga,36.138584,-94.78853
